HIGH,LOW,OPEN,CLOSE,DATE_TIME
-1.055725365,-1.056076672,-1.052547061,-1.056159502,2000.01.12 01:30:00
-1.058135356,-1.056076672,-1.058572677,-1.057364628,2000.01.12 01:45:00
-1.058135356,-1.056076672,-1.054957308,-1.057364628,2000.01.12 02:00:00
-1.057532858,-1.054268772,-1.055559869,-1.055556939,2000.01.12 02:15:00
-1.056327863,-1.054268772,-1.057367554,-1.057364628,2000.01.12 02:30:00
-1.055725365,-1.054268772,-1.055559869,-1.053146687,2000.01.12 02:45:00
-1.052712877,-1.053666139,-1.053752184,-1.05374925,2000.01.12 03:00:00
-1.055122867,-1.053063506,-1.054957308,-1.055556939,2000.01.12 03:15:00
-1.055122867,-1.052460873,-1.054354746,-1.054954376,2000.01.12 03:30:00
-1.05452037,-1.052460873,-1.054957308,-1.05374925,2000.01.12 03:45:00
-1.053315374,-1.050652973,-1.053149623,-1.050736435,2000.01.12 04:00:00
-1.052712877,-1.050050339,-1.051944499,-1.050736435,2000.01.12 04:15:00
-1.050905384,-1.04824244,-1.050136814,-1.048928746,2000.01.12 04:30:00
-1.052110379,-1.04824244,-1.048931691,-1.050736435,2000.01.12 04:45:00
-1.050905384,-1.049447706,-1.049534253,-1.050133872,2000.01.12 05:00:00
-1.052712877,-1.050050339,-1.051944499,-1.050133872,2000.01.12 05:15:00
-1.05452037,-1.052460873,-1.052547061,-1.055556939,2000.01.12 05:30:00
-1.055122867,-1.053666139,-1.053752184,-1.053146687,2000.01.12 05:45:00
-1.055122867,-1.053666139,-1.054354746,-1.053146687,2000.01.12 06:00:00
-1.053917872,-1.052460873,-1.054957308,-1.051338998,2000.01.12 06:15:00
-1.041867918,-1.049447706,-1.052547061,-1.042300553,2000.01.12 06:30:00
-1.040060425,-1.04281874,-1.044111198,-1.044108242,2000.01.12 06:45:00
-1.045482904,-1.047037173,-1.042303513,-1.049531309,2000.01.12 07:00:00
-1.049097891,-1.049447706,-1.048931691,-1.047121057,2000.01.12 07:15:00
-1.048495393,-1.051858239,-1.048931691,-1.05374925,2000.01.12 07:30:00
-1.050905384,-1.053666139,-1.053149623,-1.051338998,2000.01.12 07:45:00
-1.048495393,-1.054871406,-1.051944499,-1.046518494,2000.01.12 08:00:00
-1.048495393,-1.050050339,-1.045316321,-1.051941561,2000.01.12 08:15:00
-1.045482904,-1.049447706,-1.050739376,-1.047121057,2000.01.12 08:30:00
-1.035842942,-1.045831906,-1.047124006,-1.032659545,2000.01.12 08:45:00
-1.034637946,-1.03920294,-1.035072773,-1.039890301,2000.01.12 09:00:00
-1.037047937,-1.040408207,-1.04109839,-1.035069797,2000.01.12 09:15:00
-1.031625458,-1.036189774,-1.036277897,-1.038082612,2000.01.12 09:30:00
-1.037650435,-1.036792407,-1.03748302,-1.038082612,2000.01.12 09:45:00
-1.037650435,-1.04643454,-1.036277897,-1.04772362,2000.01.12 10:00:00
-1.047290397,-1.050652973,-1.047124006,-1.051338998,2000.01.12 10:15:00
-1.052712877,-1.053063506,-1.051944499,-1.052544124,2000.01.12 10:30:00
-1.050905384,-1.050050339,-1.052547061,-1.051338998,2000.01.12 10:45:00
-1.047892895,-1.04824244,-1.051341938,-1.047121057,2000.01.12 11:00:00
-1.049700388,-1.050652973,-1.047124006,-1.050736435,2000.01.12 11:15:00
-1.053917872,-1.054268772,-1.051341938,-1.052544124,2000.01.12 11:30:00
-1.051507881,-1.053666139,-1.054957308,-1.049531309,2000.01.12 11:45:00
-1.050905384,-1.064513538,-1.053752184,-1.059172317,2000.01.12 12:00:00
-1.059942849,-1.068129338,-1.059777801,-1.070018452,2000.01.12 12:15:00
-1.067172821,-1.069334605,-1.068213664,-1.069415889,2000.01.12 12:30:00
-1.066570323,-1.067526705,-1.07062391,-1.065197948,2000.01.12 12:45:00
-1.067172821,-1.068129338,-1.065803417,-1.065800511,2000.01.12 13:00:00
-1.063557835,-1.071142504,-1.068213664,-1.073031267,2000.01.12 13:15:00
-1.0725953,-1.074155671,-1.069418787,-1.072428704,2000.01.12 13:30:00
-1.066570323,-1.069937238,-1.073034157,-1.065197948,2000.01.12 13:45:00
-1.065365328,-1.065718805,-1.066405979,-1.065800511,2000.01.12 14:00:00
-1.068980314,-1.072950404,-1.066405979,-1.070621015,2000.01.12 14:15:00
-1.074402793,-1.075360937,-1.072431595,-1.073031267,2000.01.12 14:30:00
-1.069582812,-1.072347771,-1.073034157,-1.069415889,2000.01.12 14:45:00
-1.070185309,-1.074758304,-1.068213664,-1.074236393,2000.01.12 15:00:00
-1.075607789,-1.080182004,-1.074841842,-1.07965946,2000.01.12 15:15:00
-1.079825272,-1.082592537,-1.080867458,-1.07965946,2000.01.12 15:30:00
-1.071992802,-1.078374104,-1.08147002,-1.069415889,2000.01.12 15:45:00
-1.071992802,-1.072347771,-1.068816225,-1.071826141,2000.01.12 16:00:00
-1.075607789,-1.08500307,-1.074841842,-1.086287653,2000.01.12 16:30:00
-1.087055245,-1.091029403,-1.084482828,-1.087492779,2000.01.12 16:45:00
-1.085247751,-1.08861887,-1.088098198,-1.086287653,2000.01.12 17:00:00
-1.081632765,-1.086208337,-1.085687951,-1.07965946,2000.01.12 17:15:00
-1.081632765,-1.080182004,-1.080867458,-1.082069712,2000.01.12 17:30:00
-1.078620277,-1.07957937,-1.080867458,-1.080864586,2000.01.12 17:45:00
-1.076210286,-1.078976737,-1.080264897,-1.074236393,2000.01.12 18:00:00
-1.070185309,-1.072347771,-1.074841842,-1.071826141,2000.01.12 18:15:00
-1.070787807,-1.072950404,-1.067611102,-1.073031267,2000.01.12 18:30:00
-1.075005291,-1.076566204,-1.071829034,-1.074838956,2000.01.12 18:45:00
-1.069582812,-1.072950404,-1.074841842,-1.070018452,2000.01.12 19:00:00
-1.070787807,-1.069334605,-1.07062391,-1.072428704,2000.01.12 19:15:00
-1.066570323,-1.069937238,-1.072431595,-1.063390259,2000.01.12 19:30:00
-1.065967826,-1.063308272,-1.063393171,-1.065800511,2000.01.12 19:45:00
-1.066570323,-1.063308272,-1.065803417,-1.063992822,2000.01.12 20:00:00
-1.06476283,-1.063308272,-1.063393171,-1.062787696,2000.01.12 20:15:00
-1.061750342,-1.060897739,-1.062790609,-1.062787696,2000.01.12 20:30:00
-1.063557835,-1.062103005,-1.063393171,-1.065197948,2000.01.12 20:45:00
-1.063557835,-1.063910905,-1.063393171,-1.065800511,2000.01.12 21:00:00
-1.066570323,-1.062705638,-1.064598294,-1.063390259,2000.01.12 21:15:00
-1.063557835,-1.062103005,-1.065200856,-1.062787696,2000.01.12 21:30:00
-1.065365328,-1.062705638,-1.062790609,-1.064595385,2000.01.12 21:45:00
-1.067172821,-1.063910905,-1.065200856,-1.065800511,2000.01.12 22:00:00
-1.063557835,-1.063308272,-1.066405979,-1.060377443,2000.01.12 22:15:00
-1.065365328,-1.060295105,-1.062188047,-1.062185133,2000.01.12 22:30:00
-1.06476283,-1.061500372,-1.061585486,-1.063390259,2000.01.12 22:45:00
-1.062955337,-1.060897739,-1.063995732,-1.061582569,2000.01.12 23:00:00
-1.06476283,-1.062103005,-1.061585486,-1.063390259,2000.01.12 23:15:00
-1.065967826,-1.062705638,-1.063995732,-1.063992822,2000.01.12 23:30:00
-1.066570323,-1.063910905,-1.063393171,-1.065800511,2000.01.12 23:45:00
-1.067775319,-1.062705638,-1.065200856,-1.064595385,2000.01.13 00:00:00
-1.066570323,-1.062103005,-1.065200856,-1.064595385,2000.01.13 00:15:00
-1.067172821,-1.063910905,-1.063995732,-1.065800511,2000.01.13 00:30:00
-1.068980314,-1.068731971,-1.06700854,-1.065800511,2000.01.13 00:45:00
-1.068377816,-1.067526705,-1.067611102,-1.068813326,2000.01.13 01:00:00
-1.069582812,-1.066321438,-1.069418787,-1.068210763,2000.01.13 01:15:00
-1.067775319,-1.066321438,-1.068213664,-1.067005637,2000.01.13 01:30:00
-1.064160333,-1.063308272,-1.065200856,-1.061582569,2000.01.13 01:45:00
-1.064160333,-1.063308272,-1.062188047,-1.064595385,2000.01.13 02:00:00
-1.065967826,-1.063910905,-1.065200856,-1.065197948,2000.01.13 02:15:00
-1.06476283,-1.063308272,-1.065200856,-1.063992822,2000.01.13 02:30:00
-1.067172821,-1.065718805,-1.066405979,-1.064595385,2000.01.13 02:45:00
-1.067172821,-1.067526705,-1.06700854,-1.070621015,2000.01.13 03:00:00
-1.070787807,-1.071745138,-1.070021349,-1.068813326,2000.01.13 03:15:00
-1.068980314,-1.071142504,-1.07423928,-1.068813326,2000.01.13 03:30:00
-1.071390305,-1.068731971,-1.068213664,-1.068210763,2000.01.13 03:45:00
-1.071390305,-1.068731971,-1.069418787,-1.071223578,2000.01.13 04:00:00
-1.071992802,-1.068731971,-1.07062391,-1.068813326,2000.01.13 04:15:00
-1.071992802,-1.067526705,-1.07062391,-1.069415889,2000.01.13 04:30:00
-1.071390305,-1.067526705,-1.070021349,-1.068210763,2000.01.13 04:45:00
-1.070787807,-1.069937238,-1.071226472,-1.070621015,2000.01.13 05:00:00
-1.071992802,-1.068731971,-1.071226472,-1.070018452,2000.01.13 05:15:00
-1.071992802,-1.069937238,-1.071226472,-1.072428704,2000.01.13 05:30:00
-1.0725953,-1.072347771,-1.071829034,-1.074838956,2000.01.13 05:45:00
-1.076210286,-1.072347771,-1.07423928,-1.074236393,2000.01.13 06:00:00
-1.073800296,-1.074758304,-1.075444403,-1.076646645,2000.01.13 06:15:00
-1.078620277,-1.077771471,-1.078457212,-1.079056897,2000.01.13 06:30:00
-1.081030268,-1.080784637,-1.07785465,-1.07965946,2000.01.13 06:45:00
-1.073800296,-1.07957937,-1.079059773,-1.07363383,2000.01.13 07:00:00
-1.075005291,-1.072347771,-1.073636719,-1.074838956,2000.01.13 07:15:00
-1.0725953,-1.074155671,-1.07423928,-1.07363383,2000.01.13 07:30:00
-1.076812784,-1.075963571,-1.074841842,-1.074838956,2000.01.13 07:45:00
-1.076210286,-1.077168837,-1.075444403,-1.076044082,2000.01.13 08:00:00
-1.075005291,-1.078976737,-1.074841842,-1.07363383,2000.01.13 08:15:00
-1.073800296,-1.074758304,-1.074841842,-1.072428704,2000.01.13 08:30:00
-1.073800296,-1.076566204,-1.072431595,-1.077851771,2000.01.13 08:45:00
-1.068980314,-1.077168837,-1.07785465,-1.075441519,2000.01.13 09:00:00
-1.073197798,-1.075963571,-1.07423928,-1.07363383,2000.01.13 09:15:00
-1.073800296,-1.074758304,-1.07423928,-1.074236393,2000.01.13 09:30:00
-1.073197798,-1.073553038,-1.074841842,-1.072428704,2000.01.13 09:45:00
-1.071992802,-1.073553038,-1.073636719,-1.073031267,2000.01.13 10:00:00
-1.068980314,-1.070539871,-1.072431595,-1.069415889,2000.01.13 10:15:00
-1.071390305,-1.071142504,-1.068213664,-1.069415889,2000.01.13 10:30:00
-1.070185309,-1.069334605,-1.068816225,-1.069415889,2000.01.13 10:45:00
-1.068980314,-1.072347771,-1.070021349,-1.073031267,2000.01.13 11:00:00
-1.071390305,-1.072347771,-1.075444403,-1.068813326,2000.01.13 11:15:00
-1.070185309,-1.069334605,-1.07062391,-1.068813326,2000.01.13 11:30:00
-1.069582812,-1.069334605,-1.068816225,-1.069415889,2000.01.13 11:45:00
-1.070787807,-1.070539871,-1.068213664,-1.068813326,2000.01.13 12:00:00
-1.070787807,-1.071142504,-1.069418787,-1.073031267,2000.01.13 12:15:00
-1.073197798,-1.072347771,-1.071829034,-1.072428704,2000.01.13 12:30:00
-1.074402793,-1.077771471,-1.071829034,-1.078454334,2000.01.13 12:45:00
-1.078017779,-1.080182004,-1.079059773,-1.079056897,2000.01.13 13:00:00
-1.079825272,-1.082592537,-1.079059773,-1.08568509,2000.01.13 13:15:00
-1.086452747,-1.08861887,-1.083277705,-1.085082527,2000.01.13 13:30:00
-1.086452747,-1.085605703,-1.086290513,-1.086287653,2000.01.13 13:45:00
-1.087055245,-1.08681097,-1.085687951,-1.086287653,2000.01.13 14:00:00
-1.087055245,-1.09042677,-1.086893075,-1.089903031,2000.01.13 14:15:00
-1.091875226,-1.105492602,-1.089303321,-1.097133788,2000.01.13 14:30:00
-1.092477724,-1.097658369,-1.096534061,-1.091108157,2000.01.13 14:45:00
-1.091272728,-1.094042569,-1.091713568,-1.088095342,2000.01.13 15:00:00
-1.091272728,-1.094042569,-1.090508445,-1.095928662,2000.01.13 15:15:00
-1.094887714,-1.097055736,-1.095931499,-1.097133788,2000.01.13 15:30:00
-1.091875226,-1.094042569,-1.097136623,-1.092313283,2000.01.13 15:45:00
-1.087055245,-1.091632036,-1.093521253,-1.088095342,2000.01.13 16:00:00
-1.085247751,-1.09042677,-1.08508539,-1.09171072,2000.01.13 16:15:00
-1.091272728,-1.09042677,-1.090508445,-1.09171072,2000.01.13 16:30:00
-1.090067733,-1.091029403,-1.091111006,-1.087492779,2000.01.13 16:45:00
-1.089465235,-1.089824136,-1.088098198,-1.09171072,2000.01.13 17:00:00
-1.088862738,-1.091632036,-1.090508445,-1.088095342,2000.01.13 17:15:00
-1.085247751,-1.08861887,-1.087495636,-1.088697905,2000.01.13 17:30:00
-1.088862738,-1.08861887,-1.088098198,-1.089300468,2000.01.13 17:45:00
-1.090670231,-1.091632036,-1.08870076,-1.092313283,2000.01.13 18:00:00
-1.093080221,-1.097658369,-1.092918691,-1.097736351,2000.01.13 18:15:00
-1.09609271,-1.095850469,-1.098944308,-1.092915846,2000.01.13 18:30:00
-1.093080221,-1.089824136,-1.092918691,-1.092915846,2000.01.13 18:45:00
-1.093080221,-1.091029403,-1.092918691,-1.094120973,2000.01.13 19:00:00
-1.094887714,-1.093439936,-1.092918691,-1.094120973,2000.01.13 19:15:00
-1.093682719,-1.096453103,-1.093521253,-1.095326099,2000.01.13 19:30:00
-1.096695207,-1.098261002,-1.096534061,-1.095326099,2000.01.13 19:45:00
-1.096695207,-1.093439936,-1.094726376,-1.095928662,2000.01.13 20:00:00
-1.097297705,-1.094645203,-1.095931499,-1.095928662,2000.01.13 20:15:00
-1.096695207,-1.096453103,-1.094726376,-1.095326099,2000.01.13 20:30:00
-1.096695207,-1.094042569,-1.094726376,-1.096531225,2000.01.13 20:45:00
-1.099105198,-1.096453103,-1.095931499,-1.098338914,2000.01.13 21:00:00
-1.097297705,-1.094645203,-1.097739184,-1.095326099,2000.01.13 21:15:00
-1.096695207,-1.094042569,-1.094726376,-1.095326099,2000.01.13 21:30:00
-1.099105198,-1.095850469,-1.095931499,-1.097736351,2000.01.13 21:45:00
-1.099707696,-1.095247836,-1.096534061,-1.097133788,2000.01.13 22:00:00
-1.099707696,-1.095850469,-1.097739184,-1.096531225,2000.01.13 22:15:00
-1.094887714,-1.094645203,-1.097136623,-1.092313283,2000.01.13 22:30:00
-1.09609271,-1.092837303,-1.092918691,-1.095928662,2000.01.13 22:45:00
-1.099105198,-1.094645203,-1.096534061,-1.097736351,2000.01.13 23:00:00
-1.097900203,-1.095850469,-1.098341746,-1.095326099,2000.01.13 23:15:00
-1.097297705,-1.093439936,-1.094726376,-1.094723536,2000.01.13 23:30:00
-1.097297705,-1.091632036,-1.094123814,-1.094723536,2000.01.13 23:45:00
-1.095490212,-1.09223467,-1.094123814,-1.094723536,2000.01.14 00:00:00
-1.097297705,-1.094042569,-1.095328938,-1.097133788,2000.01.14 00:15:00
-1.098502701,-1.096453103,-1.097739184,-1.098338914,2000.01.14 00:30:00
-1.094887714,-1.095850469,-1.095931499,-1.092915846,2000.01.14 00:45:00
-1.093080221,-1.096453103,-1.09231613,-1.097736351,2000.01.14 01:00:00
-1.097900203,-1.097658369,-1.098944308,-1.09954404,2000.01.14 01:15:00
-1.100310194,-1.103684702,-1.097136623,-1.103761981,2000.01.14 01:30:00
-1.10392518,-1.106697868,-1.104969924,-1.106774796,2000.01.14 01:45:00
-1.106937668,-1.104287335,-1.105572486,-1.104364544,2000.01.14 02:00:00
-1.100310194,-1.102479435,-1.103764801,-1.097736351,2000.01.14 02:15:00
-1.088862738,-1.094645203,-1.095931499,-1.095928662,2000.01.14 02:30:00
-1.097900203,-1.096453103,-1.094726376,-1.098941477,2000.01.14 02:45:00
-1.097297705,-1.098863636,-1.097136623,-1.098941477,2000.01.14 03:00:00
-1.098502701,-1.097658369,-1.100149431,-1.097736351,2000.01.14 03:15:00
-1.097900203,-1.094645203,-1.096534061,-1.095326099,2000.01.14 03:30:00
-1.09609271,-1.094042569,-1.095931499,-1.094723536,2000.01.14 03:45:00
-1.094887714,-1.09223467,-1.091713568,-1.092915846,2000.01.14 04:00:00
-1.095490212,-1.092837303,-1.093521253,-1.094120973,2000.01.14 04:15:00
-1.094285217,-1.09223467,-1.092918691,-1.093518409,2000.01.14 04:30:00
-1.091875226,-1.091632036,-1.092918691,-1.088697905,2000.01.14 04:45:00
-1.095490212,-1.091632036,-1.092918691,-1.092915846,2000.01.14 05:00:00
-1.093080221,-1.093439936,-1.09231613,-1.091108157,2000.01.14 05:15:00
-1.096695207,-1.094645203,-1.093521253,-1.096531225,2000.01.14 05:30:00
-1.097900203,-1.094042569,-1.097136623,-1.095326099,2000.01.14 05:45:00
-1.096695207,-1.092837303,-1.095931499,-1.095928662,2000.01.14 06:00:00
-1.097297705,-1.094645203,-1.095328938,-1.094723536,2000.01.14 06:15:00
-1.093682719,-1.092837303,-1.095328938,-1.090505594,2000.01.14 06:30:00
-1.093080221,-1.091029403,-1.09231613,-1.093518409,2000.01.14 06:45:00
-1.095490212,-1.092837303,-1.09231613,-1.092313283,2000.01.14 07:00:00
-1.093682719,-1.093439936,-1.09231613,-1.093518409,2000.01.14 07:15:00
-1.09609271,-1.094042569,-1.094726376,-1.093518409,2000.01.14 07:30:00
-1.094887714,-1.095850469,-1.092918691,-1.097736351,2000.01.14 07:45:00
-1.097900203,-1.099466269,-1.098944308,-1.101954292,2000.01.14 08:00:00
-1.10392518,-1.110313668,-1.102559678,-1.104364544,2000.01.14 08:15:00
-1.105732673,-1.106095235,-1.102559678,-1.107377359,2000.01.14 08:30:00
-1.107540166,-1.109711035,-1.107380171,-1.104364544,2000.01.14 08:45:00
-1.105130175,-1.108505768,-1.104969924,-1.107979922,2000.01.14 09:00:00
-1.107540166,-1.107903135,-1.109187856,-1.108582485,2000.01.14 09:15:00
-1.110552654,-1.110313668,-1.110995541,-1.109185048,2000.01.14 09:30:00
-1.109950156,-1.110313668,-1.109187856,-1.108582485,2000.01.14 09:45:00
-1.108142663,-1.107300502,-1.107380171,-1.106774796,2000.01.14 10:00:00
-1.105130175,-1.104889969,-1.107982732,-1.104364544,2000.01.14 10:15:00
-1.10633517,-1.104889969,-1.103764801,-1.103159418,2000.01.14 10:30:00
-1.105732673,-1.105492602,-1.104367362,-1.10556967,2000.01.14 10:45:00
-1.105130175,-1.104889969,-1.104969924,-1.104967107,2000.01.14 11:00:00
-1.106937668,-1.105492602,-1.106175047,-1.104967107,2000.01.14 11:15:00
-1.103322682,-1.105492602,-1.105572486,-1.103159418,2000.01.14 11:30:00
-1.096695207,-1.100068902,-1.101354554,-1.095326099,2000.01.14 11:45:00
-1.097297705,-1.095850469,-1.095931499,-1.097736351,2000.01.14 12:00:00
-1.100912691,-1.099466269,-1.097739184,-1.09954404,2000.01.14 12:15:00
-1.099707696,-1.098863636,-1.098944308,-1.100749166,2000.01.14 12:30:00
-1.101515189,-1.107903135,-1.100751993,-1.109787611,2000.01.14 12:45:00
-1.11175765,-1.116942634,-1.110392979,-1.114608115,2000.01.14 13:00:00
-1.114770138,-1.114532101,-1.115213472,-1.115210678,2000.01.14 13:15:00
-1.116577631,-1.118750534,-1.11461091,-1.119428619,2000.01.14 13:30:00
-1.116577631,-1.118147901,-1.120033965,-1.114608115,2000.01.14 13:45:00
-1.115372636,-1.115134734,-1.11461091,-1.115813241,2000.01.14 14:00:00
-1.117180129,-1.118147901,-1.116418595,-1.119428619,2000.01.14 14:15:00
-1.119590119,-1.134419,-1.118828842,-1.129069628,2000.01.14 14:30:00
-1.130435078,-1.143458499,-1.127867267,-1.141723451,2000.01.14 14:45:00
-1.140677538,-1.140445333,-1.142328746,-1.141120888,2000.01.14 15:00:00
-1.139472543,-1.141650599,-1.139315938,-1.13750551,2000.01.14 15:15:00
-1.136460055,-1.136829533,-1.138110815,-1.139313199,2000.01.14 15:30:00
-1.134050064,-1.136829533,-1.138110815,-1.134492695,2000.01.14 15:45:00
-1.135857557,-1.141650599,-1.137508253,-1.139313199,2000.01.14 16:00:00
-1.142485031,-1.171782264,-1.142931308,-1.171249039,2000.01.14 16:15:00
-1.168994929,-1.175398063,-1.17305939,-1.16944135,2000.01.14 16:30:00
-1.170199925,-1.179013863,-1.170046582,-1.180890047,2000.01.14 16:45:00
-1.173814911,-1.179616496,-1.180892691,-1.173056728,2000.01.14 17:00:00
-1.17140492,-1.17298753,-1.173661952,-1.168838787,2000.01.14 17:15:00
-1.167789934,-1.168769097,-1.170046582,-1.164620846,2000.01.14 17:30:00
-1.166584939,-1.17298753,-1.16582865,-1.174261854,2000.01.14 17:45:00
-1.162969953,-1.172384897,-1.174264513,-1.159800342,2000.01.14 18:00:00
-1.160559962,-1.163345397,-1.159803034,-1.164018283,2000.01.14 18:15:00
-1.165982441,-1.165755931,-1.164623527,-1.167633661,2000.01.14 18:30:00
-1.164174948,-1.164550664,-1.167636335,-1.165223409,2000.01.14 18:45:00
-1.165379943,-1.168166464,-1.165226089,-1.16341572,2000.01.14 19:00:00
-1.16357245,-1.160934864,-1.162815842,-1.161608031,2000.01.14 19:15:00
-1.162969953,-1.160332231,-1.161610719,-1.161005468,2000.01.14 19:30:00
-1.160559962,-1.160934864,-1.161610719,-1.158595216,2000.01.14 19:45:00
-1.159957464,-1.163948031,-1.158597911,-1.166428535,2000.01.14 20:00:00
-1.165982441,-1.165153297,-1.166431212,-1.165825972,2000.01.14 20:15:00
-1.165982441,-1.163345397,-1.16582865,-1.164018283,2000.01.14 20:30:00
-1.159957464,-1.162140131,-1.163418404,-1.156787526,2000.01.14 20:45:00
-1.16116246,-1.161537498,-1.158597911,-1.16341572,2000.01.14 21:00:00
-1.165982441,-1.161537498,-1.164020965,-1.164620846,2000.01.14 21:15:00
-1.167187436,-1.163345397,-1.164020965,-1.165825972,2000.01.14 21:30:00
-1.167187436,-1.163948031,-1.166431212,-1.164018283,2000.01.14 21:45:00
-1.167187436,-1.166961197,-1.164623527,-1.168236224,2000.01.14 22:00:00
-1.170199925,-1.171782264,-1.167033774,-1.170646476,2000.01.14 22:15:00
-1.175019906,-1.17479543,-1.172456828,-1.176672106,2000.01.14 22:30:00
-1.179839888,-1.175398063,-1.177879883,-1.178479795,2000.01.14 22:45:00
-1.174417409,-1.17479543,-1.177879883,-1.176069543,2000.01.14 23:00:00
-1.177429897,-1.17841123,-1.174264513,-1.180287484,2000.01.14 23:15:00
-1.181044883,-1.177205963,-1.179687568,-1.179684921,2000.01.14 23:30:00
-1.180442385,-1.176000697,-1.178482445,-1.177877232,2000.01.14 23:45:00
-1.175622404,-1.171782264,-1.173661952,-1.174864417,2000.01.17 00:00:00
-1.178032395,-1.173590163,-1.175469637,-1.176672106,2000.01.17 00:15:00
-1.179839888,-1.175398063,-1.177277322,-1.177877232,2000.01.17 00:30:00
-1.181044883,-1.176000697,-1.178482445,-1.177877232,2000.01.17 00:45:00
-1.175622404,-1.174192797,-1.177277322,-1.173659291,2000.01.17 01:00:00
-1.17140492,-1.169974364,-1.171251705,-1.170646476,2000.01.17 01:15:00
-1.172007418,-1.16937173,-1.170649143,-1.16944135,2000.01.17 01:30:00
-1.170199925,-1.170576997,-1.168841459,-1.173659291,2000.01.17 01:45:00
-1.173212413,-1.171782264,-1.174264513,-1.171851602,2000.01.17 02:00:00
-1.173814911,-1.16937173,-1.171251705,-1.172454165,2000.01.17 02:15:00
-1.173212413,-1.17117963,-1.17305939,-1.170646476,2000.01.17 02:30:00
-1.172007418,-1.168166464,-1.170649143,-1.170043913,2000.01.17 02:45:00
-1.172609915,-1.16937173,-1.171251705,-1.172454165,2000.01.17 03:00:00
-1.172007418,-1.169974364,-1.171251705,-1.168838787,2000.01.17 03:15:00
-1.170199925,-1.168769097,-1.167033774,-1.171851602,2000.01.17 03:30:00
-1.173212413,-1.168769097,-1.170046582,-1.170646476,2000.01.17 03:45:00
-1.172609915,-1.169974364,-1.16944402,-1.171249039,2000.01.17 04:00:00
-1.173814911,-1.168769097,-1.170649143,-1.171249039,2000.01.17 04:15:00
-1.173212413,-1.16937173,-1.171854267,-1.171249039,2000.01.17 04:30:00
-1.173814911,-1.168769097,-1.171854267,-1.171851602,2000.01.17 04:45:00
-1.172609915,-1.168769097,-1.170649143,-1.171249039,2000.01.17 05:00:00
-1.172609915,-1.168769097,-1.171854267,-1.171249039,2000.01.17 05:15:00
-1.172609915,-1.168769097,-1.16944402,-1.170646476,2000.01.17 05:30:00
-1.172007418,-1.167563831,-1.16944402,-1.170646476,2000.01.17 05:45:00
-1.172609915,-1.168769097,-1.170649143,-1.171249039,2000.01.17 06:00:00
-1.17140492,-1.169974364,-1.170649143,-1.168838787,2000.01.17 06:15:00
-1.168994929,-1.165755931,-1.168238897,-1.167031098,2000.01.17 06:30:00
-1.167187436,-1.165153297,-1.167033774,-1.166428535,2000.01.17 06:45:00
-1.165379943,-1.164550664,-1.16582865,-1.167031098,2000.01.17 07:00:00
-1.167187436,-1.167563831,-1.167636335,-1.168236224,2000.01.17 07:15:00
-1.172609915,-1.176000697,-1.170046582,-1.174261854,2000.01.17 07:30:00
-1.172609915,-1.171782264,-1.173661952,-1.170646476,2000.01.17 07:45:00
-1.168994929,-1.16937173,-1.171854267,-1.167031098,2000.01.17 08:00:00
-1.168994929,-1.17479543,-1.167636335,-1.174864417,2000.01.17 08:15:00
-1.173212413,-1.17660333,-1.174867075,-1.174864417,2000.01.17 08:30:00
-1.173212413,-1.174192797,-1.176072198,-1.177274669,2000.01.17 08:45:00
-1.178032395,-1.189861262,-1.174867075,-1.188723366,2000.01.17 09:00:00
-1.187672358,-1.189861262,-1.186315746,-1.186313114,2000.01.17 09:15:00
-1.184057371,-1.187450729,-1.186315746,-1.18751824,2000.01.17 09:30:00
-1.170802422,-1.190463895,-1.186918308,-1.183902862,2000.01.17 09:45:00
-1.182249878,-1.183232296,-1.183302938,-1.183300299,2000.01.17 10:00:00
-1.176827399,-1.180821763,-1.1839055,-1.176069543,2000.01.17 10:15:00
-1.173814911,-1.174192797,-1.175469637,-1.176069543,2000.01.17 10:30:00
